id,listing_url,price
2750479,https://www.airbnb.com/rooms/2750479,50.0
2760114,https://www.airbnb.com/rooms/2760114,63.0
2777694,https://www.airbnb.com/rooms/2777694,60.0
2784176,https://www.airbnb.com/rooms/2784176,37.0
2796273,https://www.airbnb.com/rooms/2796273,120.0
2820362,https://www.airbnb.com/rooms/2820362,60.0
2826483,https://www.airbnb.com/rooms/2826483,40.0
2856488,https://www.airbnb.com/rooms/2856488,75.0
2860420,https://www.airbnb.com/rooms/2860420,2500.0
2876427,https://www.airbnb.com/rooms/2876427,39.0
2883909,https://www.airbnb.com/rooms/2883909,34.0
2895197,https://www.airbnb.com/rooms/2895197,90.0
2965875,https://www.airbnb.com/rooms/2965875,153.0
3047076,https://www.airbnb.com/rooms/3047076,119.0
3080548,https://www.airbnb.com/rooms/3080548,32.0
3092770,https://www.airbnb.com/rooms/3092770,422.0
3092794,https://www.airbnb.com/rooms/3092794,75.0
3105942,https://www.airbnb.com/rooms/3105942,170.0
3108376,https://www.airbnb.com/rooms/3108376,20.0
3108596,https://www.airbnb.com/rooms/3108596,15.0
3108686,https://www.airbnb.com/rooms/3108686,18.0
3109265,https://www.airbnb.com/rooms/3109265,74.0
3124110,https://www.airbnb.com/rooms/3124110,89.0
3152009,https://www.airbnb.com/rooms/3152009,55.0
3152463,https://www.airbnb.com/rooms/3152463,50.0
3187735,https://www.airbnb.com/rooms/3187735,87.0
3188899,https://www.airbnb.com/rooms/3188899,106.0
3188942,https://www.airbnb.com/rooms/3188942,41.0
3207319,https://www.airbnb.com/rooms/3207319,90.0
3210996,https://www.airbnb.com/rooms/3210996,135.0
3242577,https://www.airbnb.com/rooms/3242577,200.0
3301269,https://www.airbnb.com/rooms/3301269,153.0
3308204,https://www.airbnb.com/rooms/3308204,60.0
3314419,https://www.airbnb.com/rooms/3314419,58.0
3367119,https://www.airbnb.com/rooms/3367119,60.0
3378027,https://www.airbnb.com/rooms/3378027,75.0
3408290,https://www.airbnb.com/rooms/3408290,67.0
3448024,https://www.airbnb.com/rooms/3448024,128.0
3509628,https://www.airbnb.com/rooms/3509628,78.0
3515365,https://www.airbnb.com/rooms/3515365,69.0
3521467,https://www.airbnb.com/rooms/3521467,106.0
3536011,https://www.airbnb.com/rooms/3536011,97.0
3606797,https://www.airbnb.com/rooms/3606797,75.0
3640939,https://www.airbnb.com/rooms/3640939,61.0
3643460,https://www.airbnb.com/rooms/3643460,72.0
3658723,https://www.airbnb.com/rooms/3658723,90.0
3686192,https://www.airbnb.com/rooms/3686192,108.0
3686560,https://www.airbnb.com/rooms/3686560,105.0
3700907,https://www.airbnb.com/rooms/3700907,65.0
3707444,https://www.airbnb.com/rooms/3707444,94.0
3717559,https://www.airbnb.com/rooms/3717559,190.0
3717751,https://www.airbnb.com/rooms/3717751,64.0
3727033,https://www.airbnb.com/rooms/3727033,65.0
3727551,https://www.airbnb.com/rooms/3727551,65.0
3754935,https://www.airbnb.com/rooms/3754935,65.0
3771794,https://www.airbnb.com/rooms/3771794,94.0
3776376,https://www.airbnb.com/rooms/3776376,145.0
3777232,https://www.airbnb.com/rooms/3777232,97.0
3778292,https://www.airbnb.com/rooms/3778292,112.0
3788727,https://www.airbnb.com/rooms/3788727,157.0
3807087,https://www.airbnb.com/rooms/3807087,43.0
3845956,https://www.airbnb.com/rooms/3845956,150.0
3849605,https://www.airbnb.com/rooms/3849605,39.0
3866359,https://www.airbnb.com/rooms/3866359,89.0
3883715,https://www.airbnb.com/rooms/3883715,65.0
3904895,https://www.airbnb.com/rooms/3904895,90.0
3936899,https://www.airbnb.com/rooms/3936899,89.0
3963584,https://www.airbnb.com/rooms/3963584,102.0
3967775,https://www.airbnb.com/rooms/3967775,112.0
3968204,https://www.airbnb.com/rooms/3968204,148.0
3969577,https://www.airbnb.com/rooms/3969577,650.0
3970161,https://www.airbnb.com/rooms/3970161,65.0
3970900,https://www.airbnb.com/rooms/3970900,79.0
3973420,https://www.airbnb.com/rooms/3973420,113.0
3974304,https://www.airbnb.com/rooms/3974304,100.0
3974716,https://www.airbnb.com/rooms/3974716,101.0
3976211,https://www.airbnb.com/rooms/3976211,187.0
3988568,https://www.airbnb.com/rooms/3988568,49.0
4002356,https://www.airbnb.com/rooms/4002356,60.0
4003140,https://www.airbnb.com/rooms/4003140,58.0
4013104,https://www.airbnb.com/rooms/4013104,57.0
4013666,https://www.airbnb.com/rooms/4013666,196.0
4015015,https://www.airbnb.com/rooms/4015015,65.0
4024815,https://www.airbnb.com/rooms/4024815,90.0
4027687,https://www.airbnb.com/rooms/4027687,219.0
4027713,https://www.airbnb.com/rooms/4027713,187.0
4043341,https://www.airbnb.com/rooms/4043341,50.0
4043573,https://www.airbnb.com/rooms/4043573,50.0
